Date,USD,AUS,CAN,SWF,DKK,EUR,GBP,HKD,IDR,JPY,KRW,MYR,NOK,NZD,SEK,SGD,THB,TWD,ZAR,AED,ARS,BRL,CNY,HUF,ILS,ISK,MXN,PHP,PKR,PLN,RUB,SAR,TRY,VEF,BHD
2018-10-19,73.375,52.239,56.016,73.633,11.3213,84.4825,95.895,9.3575,0.005029,62.5353,0.0647,17.6905,8.9185,48.383,8.1626,53.261,2.2515,2.3761,5.0888,19.98,2.01,19.75,10.5884,0.2614,20.06,0.6268,3.8083,1.366,0.4505,19.67,1.1202,19.56,13.0,,194.6185
2018-10-18,73.53,52.192,56.192,73.851,11.2859,85.225,95.722,9.3806,0.004996,0.6251,0.0645,17.731,8.8825,48.114,8.1318,53.211,2.2528,2.3777,5.0881,20.02,2.0,19.76,10.5988,0.2603,20.08,0.6242,3.8388,1.3581,0.4559,19.56,1.1174,19.6,13.03,,195.05
2018-10-17,73.6,52.308,56.533,73.948,11.3432,85.565,96.526,9.3887,0.005025,62.5924,0.0653,17.6875,8.9616,48.208,8.2093,53.407,2.2653,2.3746,5.1662,20.04,2.03,19.96,10.6243,0.2626,20.17,0.6169,3.8983,1.3659,0.4448,19.72,1.1233,19.62,13.18,,195.236
2018-10-16,73.465,52.45,56.8,74.154,11.3953,85.3725,96.875,9.375,0.005007,62.8566,0.0654,17.75,9.0169,48.373,8.2499,53.428,2.2612,2.3717,5.1871,20.0,2.05,19.72,10.6286,0.2641,20.18,0.6224,3.9177,1.3646,0.4457,19.84,1.124,19.58,12.92,,194.8775
2018-10-15,73.77,52.591,56.781,74.742,11.4467,84.882,97.026,9.4156,0.00499,62.3612,0.0651,17.718,9.0484,48.327,8.2395,53.583,2.2594,2.3832,5.1335,20.08,2.01,19.75,10.6654,0.2647,20.23,0.6346,3.9151,1.3653,0.4448,19.9,1.1233,19.66,12.75,,195.6865
2018-10-12,73.61,52.381,56.525,74.234,11.4031,84.8085,96.838,9.3954,0.004949,62.3698,0.065,17.8045,9.0073,47.906,8.2143,53.422,2.247,2.3856,5.0697,20.04,2.01,19.46,10.6335,0.2626,20.31,0.6331,3.9032,1.3613,0.4497,19.81,1.1142,19.62,12.54,,195.2625
2018-10-11,74.05,52.739,56.835,74.844,11.5044,84.466,98.001,9.4519,0.004985,62.2683,0.0652,17.879,9.0135,48.27,8.2515,53.802,2.2638,2.3882,5.0606,20.16,2.02,19.58,10.7476,0.2641,20.39,0.6387,3.9015,1.3696,0.4487,19.93,1.1168,19.75,12.5,,196.44
2018-10-10,74.25,52.413,56.82,74.993,11.4644,84.838,97.977,9.4741,0.004995,0.62,0.0649,17.881,9.015,47.884,8.1204,53.67,2.25,2.3816,5.0279,20.22,2.0,19.77,10.7232,0.2626,20.45,0.6364,3.8758,1.3714,0.4409,19.81,1.1102,19.8,12.22,,196.971
2018-10-09,74.34,52.789,57.419,74.947,11.4481,84.752,97.713,9.4903,0.005018,62.0148,0.0657,17.8275,8.9923,48.127,8.1646,53.78,2.2561,2.3914,5.1052,20.24,1.99,20.01,10.7385,0.2632,20.44,0.6442,3.9044,1.3722,0.4455,19.85,1.1225,19.82,12.18,,197.209
2018-10-08,74.065,52.405,57.125,74.614,11.409,83.6,96.951,9.4609,0.004913,61.9737,0.0653,17.791,8.9489,47.761,8.1513,53.529,2.2506,2.388,4.9873,20.16,1.98,19.6,10.6865,0.2616,20.33,0.6468,3.91,1.3679,0.4433,19.72,1.1118,19.75,12.12,,196.4795
2018-10-05,73.77,52.012,57.023,74.38,11.3935,84.212,96.812,9.4155,0.004895,61.9564,0.0651,17.755,8.93,47.533,8.1379,53.346,2.2484,2.4003,4.993,20.08,1.95,19.2,10.7398,0.2618,20.35,0.647,3.9186,1.3604,0.4419,19.74,1.1072,19.67,12.03,,195.697
2018-10-04,73.63,52.071,56.972,74.246,11.3695,83.893,95.874,9.3973,0.004833,62.0776,0.0649,17.7205,8.9247,47.712,8.1275,53.318,2.2489,2.3913,4.9516,20.05,1.91,19.0,10.7194,0.2614,20.25,0.6488,3.8548,1.3556,0.4346,19.66,1.0988,19.63,11.95,,195.326
2018-10-03,73.345,52.086,56.994,73.91,11.2906,84.313,94.909,9.3579,0.004895,61.9404,0.0651,17.6085,8.9156,47.784,8.1016,53.164,2.2561,2.3851,5.0061,19.97,1.94,18.8,10.6779,0.2607,20.13,0.6412,3.8512,1.3514,0.4362,19.57,1.1132,19.56,12.13,,194.5695
2018-10-02,72.925,52.4,56.87,74.118,11.2945,84.0045,94.649,9.3095,0.00491,0.6175,0.0652,17.6145,8.9215,48.087,8.0953,53.111,2.255,2.3859,5.0793,19.85,1.92,18.5,10.6167,0.2607,19.99,0.6493,3.8799,1.3439,0.43,19.6,1.1142,19.45,12.19,,193.456
2018-10-01,72.925,52.663,56.904,74.126,11.3239,82.939,95.116,9.3169,0.004901,61.763,0.0654,17.521,8.9471,48.236,8.1518,53.162,2.2595,2.3855,5.1294,19.85,1.85,18.15,10.6167,0.2613,20.05,0.652,3.896,1.3466,0.429,19.7,1.1218,19.45,12.28,,193.384
2018-09-28,72.51,52.403,56.183,73.832,11.2825,83.62,94.484,9.2629,0.004919,61.8098,0.0653,17.529,8.8999,47.99,8.1576,53.061,2.2428,2.3777,5.1254,19.74,1.76,17.91,10.5564,0.2602,19.93,0.6542,3.8737,1.3434,0.4286,19.66,1.1051,19.34,11.97,,192.3395
2018-09-27,72.57,52.287,55.643,74.255,11.33,83.451,94.925,9.2853,0.004918,62.2889,0.0651,17.532,8.8986,48.038,8.1942,53.048,2.2371,2.3866,5.1377,19.76,1.83,18.08,10.5323,0.2611,20.12,0.6564,3.8634,1.3426,0.4267,19.78,1.1062,19.35,12.08,,192.4985
2018-09-26,72.6,52.679,55.76,75.144,11.4273,82.91,95.589,9.2925,0.00492,62.333,0.0651,17.5695,8.9505,48.322,8.2399,53.163,2.2394,2.3804,5.1362,19.77,1.88,18.01,10.5545,0.2634,20.26,0.6602,3.8528,1.3385,0.4278,19.96,1.1021,19.36,11.89,,192.578
2018-09-25,72.685,52.693,56.114,75.314,11.466,82.78,95.82,9.3061,0.004931,62.3895,0.065,17.6,8.942,48.328,8.2497,53.212,2.2426,2.3764,5.0638,19.79,1.9,17.83,10.5854,0.2638,20.27,0.6635,3.8272,1.3398,0.4278,19.95,1.1041,19.38,11.8,,192.8035
2018-09-24,72.67,52.693,56.09,75.321,11.4453,82.387,95.354,9.3013,0.004915,0.6198,0.0649,17.4915,8.9256,48.297,8.2587,53.205,2.2408,2.3664,5.0549,19.78,1.95,17.77,10.5978,0.2638,20.32,0.6546,3.8311,1.3401,0.4298,19.87,1.1022,19.38,11.81,,192.7535
2018-09-21,72.24,52.648,55.935,75.352,11.3786,82.563,94.472,9.2506,0.004962,61.9054,0.0648,17.4055,8.8659,48.3,8.2216,52.952,2.2276,2.3698,5.0469,19.67,1.94,17.83,10.5351,0.2617,20.23,0.6562,3.8361,1.3331,0.4285,19.71,1.0871,19.26,11.48,,191.613
2018-09-20,72.015,52.488,55.813,75.098,11.3714,82.582,95.542,9.1826,0.004936,61.7741,0.0644,17.4655,8.8414,48.142,8.2083,52.773,2.2265,2.366,5.0405,19.61,1.88,17.66,10.5182,0.2621,20.16,0.6554,3.8249,1.3315,0.4317,19.77,1.0857,19.2,11.62,,190.996
2018-09-19,72.36,52.548,56.028,74.814,11.321,81.982,95.11,9.2234,0.004942,61.3984,0.0646,17.55,8.8766,47.873,8.1566,52.854,2.2326,2.3575,4.9292,19.7,1.84,17.52,10.5661,0.2614,20.18,0.6547,3.8538,1.3425,0.4288,19.71,1.0846,19.29,11.58,,191.911
2018-09-18,72.71,52.475,56.049,75.382,11.3705,81.939,95.603,9.2704,0.004928,61.9089,0.0648,17.528,8.9109,47.858,8.1613,53.04,2.2327,2.3439,4.882,19.8,1.83,17.47,10.5968,0.2619,20.26,0.6628,3.8662,1.3448,0.4305,19.78,1.0799,19.39,11.39,,192.865
2018-09-17,72.54,52.077,55.612,75.358,11.3598,81.3195,95.451,9.2475,0.004905,62.148,0.0644,17.3685,8.8752,47.717,8.1401,52.87,2.2265,2.3542,4.8613,19.75,1.83,17.55,10.579,0.261,20.25,0.6653,3.8508,1.3395,0.4305,19.71,1.0654,19.34,11.49,,192.4135
2018-09-14,71.88,51.387,55.152,74.294,11.199,80.8975,93.922,9.1613,0.004917,0.6246,0.064,17.3815,8.7071,47.071,7.9402,52.307,2.1989,2.3611,4.813,19.57,1.8,17.22,10.4644,0.2572,20.08,0.6537,3.8056,1.328,0.431,19.41,1.0564,19.16,11.65,,190.653
2018-09-13,72.037,51.8,55.422,74.62,11.2896,81.0285,94.419,9.1789,0.004939,62.4103,0.0643,17.411,8.7657,47.315,8.0462,52.571,2.2083,2.3544,4.8754,19.61,1.83,17.12,10.5244,0.2599,20.2,0.6459,3.8246,1.3335,0.4313,19.57,1.0557,19.21,11.85,,190.98
2018-09-12,72.16,51.717,55.52,74.331,11.247,80.835,94.154,9.1941,0.004895,62.539,0.0644,17.5245,8.7367,47.37,8.0344,52.594,2.2054,2.3359,4.8248,19.65,1.88,17.34,10.518,0.2581,20.18,0.6361,3.7944,1.3345,0.4306,19.47,1.0459,19.24,11.37,,191.416
2018-09-11,72.64,51.727,55.59,74.717,11.3025,80.164,94.69,9.2545,0.004904,62.5254,0.0646,17.4805,8.7311,47.405,8.0346,52.809,2.2163,2.3417,4.8257,19.78,1.91,17.49,10.5688,0.2597,20.29,0.6411,3.7859,1.3463,0.4297,19.59,1.047,19.37,11.3,,192.689
2018-09-10,72.455,51.541,55.04,74.305,11.263,80.1735,94.383,9.2302,0.004862,62.3636,0.0641,17.3195,8.6366,47.291,7.99,52.551,2.2083,2.3488,4.7687,19.73,1.93,17.73,10.5688,0.2585,20.23,0.6403,3.7597,1.3437,0.4309,19.48,1.0271,19.32,11.21,,192.1985
2018-09-07,71.79,51.007,54.568,74.064,11.1211,79.7415,92.771,9.1454,0.004827,62.6472,0.0636,17.3605,8.4939,46.919,7.9252,52.065,2.186,2.358,4.7115,19.54,1.94,17.68,10.4899,0.2552,19.98,0.6404,3.7151,1.3349,0.4309,19.22,1.0269,19.14,11.2,,190.4345
2018-09-06,71.95,51.775,54.756,74.544,11.2163,79.3245,93.049,9.1663,0.00483,0.6254,0.0641,17.2985,8.543,47.415,7.9006,52.352,2.1942,2.3502,4.6925,19.59,1.92,17.73,10.5259,0.2566,20.07,0.6493,3.7507,1.3329,0.431,19.35,1.039,19.18,10.93,,190.8085
2018-09-05,71.755,51.588,54.451,73.837,11.1936,79.3625,92.611,9.1417,0.004853,62.9247,0.0641,17.2935,8.5465,47.294,7.925,52.151,2.189,2.3291,4.6489,19.54,1.86,17.31,10.5051,0.2548,19.93,0.6561,3.7096,1.3372,0.432,19.29,1.0519,19.13,10.87,,190.3165
2018-09-04,71.585,51.373,54.28,73.462,11.1219,79.886,92.034,9.12,0.00486,62.0945,0.064,17.2455,8.5293,46.931,7.8776,52.018,2.1831,2.3371,4.6648,19.49,1.84,17.21,10.4591,0.253,19.79,0.6539,3.6893,1.3351,0.4329,19.23,1.051,19.09,10.73,,189.79
2018-09-03,71.215,51.35,54.396,73.471,11.0998,78.6105,91.668,9.0727,0.00484,62.1437,0.064,17.2785,8.5241,47.009,7.8289,51.919,2.1785,2.3311,4.7939,19.39,1.87,17.12,10.4378,0.2532,19.71,0.6575,3.7106,1.3297,0.4326,19.28,1.048,18.99,10.73,,188.8095
2018-08-31,71.005,51.049,54.46,73.292,11.0508,79.2595,92.047,9.0463,0.004853,61.9607,0.0636,17.2145,8.4658,47.033,7.7611,51.743,2.1661,2.3266,4.8344,19.33,1.92,17.51,10.3938,0.2522,19.69,0.6596,3.7205,1.3275,0.4332,19.15,1.0516,18.93,10.86,,188.242
2018-08-30,70.745,51.386,54.503,72.997,11.0734,79.7215,92.053,9.0132,0.004851,61.5885,0.0635,17.1765,8.4772,47.094,7.7578,51.733,2.1588,2.3179,4.8054,19.26,1.83,17.05,10.3361,0.2526,19.58,0.66,3.7013,1.3232,0.4332,19.21,1.0366,18.86,10.64,,187.563
2018-08-29,70.535,51.543,54.661,72.675,11.0737,79.604,91.882,8.9866,0.004866,0.6188,0.0635,17.112,8.4665,47.382,7.7191,51.691,2.1577,2.3139,4.9136,19.2,2.07,17.17,10.3405,0.2535,19.54,0.6612,3.7211,1.321,0.4339,19.26,1.0372,18.81,10.89,,186.9815
2018-08-28,70.1,51.44,54.211,71.794,10.9935,79.523,90.272,8.9304,0.004888,61.8759,0.0633,17.1135,8.4031,47.03,7.6706,51.393,2.1517,2.3008,4.9262,19.08,2.23,16.96,10.3042,0.2531,19.33,0.6564,3.6736,1.3155,0.4408,19.19,1.0329,18.69,11.18,,185.8285
2018-08-27,70.165,51.589,54.106,71.615,10.9866,79.2895,90.463,8.9384,0.00488,62.091,0.0633,17.0305,8.4298,46.983,7.7158,51.503,2.1556,2.2982,4.9516,19.1,2.27,17.21,10.2947,0.253,19.35,0.6576,3.7391,1.3162,0.4418,19.18,1.0412,18.71,11.46,,186.0005
2018-08-24,69.97,51.281,53.712,71.151,10.9016,79.4955,89.933,8.9137,0.004882,62.5457,0.0628,17.0775,8.4005,46.824,7.6655,51.237,2.1437,2.283,4.9143,19.05,2.27,17.05,10.2791,0.2514,19.33,0.6505,3.7003,1.311,0.436,19.01,1.0429,18.66,11.65,,185.474
2018-08-23,70.105,50.83,53.589,71.086,10.8475,79.696,89.857,8.9306,0.004887,62.5196,0.0624,17.052,8.3584,46.525,7.6673,51.017,2.1315,2.2866,4.8678,19.09,2.3,17.04,10.193,0.2493,19.22,0.6473,3.6879,1.3104,0.4227,18.86,1.0276,18.69,11.45,,185.891
2018-08-22,69.87,51.334,53.759,71.079,10.8629,80.04,90.209,8.9011,0.004896,62.8062,0.0625,17.0495,8.3759,46.792,7.7072,51.127,2.138,2.2809,4.9323,19.02,2.31,17.28,10.2123,0.251,19.25,0.6482,3.7306,1.3084,0.4227,18.97,1.0268,18.63,11.55,,185.221
2018-08-21,69.86,51.49,53.59,70.903,10.836,80.309,90.13,8.8999,0.004931,0.6303,0.0625,17.0275,8.3123,46.751,7.6814,51.148,2.139,2.2739,4.8539,19.02,2.33,17.26,10.2027,0.25,19.19,0.6508,3.6854,1.3086,0.4241,18.83,1.0392,18.63,11.5,,185.1825
2018-08-20,69.82,51.248,53.514,70.418,10.7488,79.9765,89.352,8.8946,0.00492,62.9798,0.0624,17.0705,8.2668,46.361,7.6267,50.997,2.1197,2.2783,4.8068,19.01,2.34,17.59,10.1812,0.2475,19.11,0.6454,3.6738,1.3093,0.4323,18.61,1.0426,18.61,11.48,,185.1255
2018-08-17,70.1,51.275,53.675,70.392,10.7521,79.9375,89.395,8.9305,0.004916,62.8307,0.0626,17.0745,8.2914,46.532,7.659,51.133,2.1134,2.279,4.7878,19.08,2.35,17.92,10.1927,0.2485,19.15,0.6531,3.7103,1.3146,0.4426,18.68,1.0461,18.69,11.66,,185.878
2018-08-16,70.09,50.892,53.288,70.315,10.6936,80.61,89.151,8.9288,0.004926,62.703,0.0621,17.0395,8.2686,46.175,7.6269,50.941,2.1137,2.2727,4.7597,19.08,2.36,17.94,10.1838,0.2464,19.1,0.6472,3.6925,1.3123,0.4427,18.52,1.0489,18.69,12.03,,185.851
2018-08-15,69.92,50.618,53.203,70.371,10.6403,80.572,88.784,8.907,0.004934,62.9965,0.0617,17.074,8.2704,45.903,7.5957,50.661,2.0972,2.2816,4.7989,19.04,2.34,17.9,10.0825,0.2445,18.99,0.6397,3.6536,1.3058,0.4428,18.36,1.0393,18.64,11.67,,185.4245
2018-08-14,69.96,50.686,53.585,70.365,10.6458,80.4935,89.024,8.9122,0.004892,63.457,0.062,17.1095,8.3125,45.984,7.6509,50.773,2.1016,2.2784,4.9112,19.05,2.35,18.09,10.1623,0.2458,19.0,0.639,3.705,1.3083,0.4428,18.45,1.0549,18.65,11.01,,185.531
2018-08-13,70.02,50.898,53.314,70.485,10.7189,80.5635,89.401,8.9199,0.004882,0.6351,0.0616,16.8645,8.3723,46.066,7.6793,50.898,2.0986,2.2637,4.8559,19.06,2.34,18.03,10.1607,0.2472,18.96,0.6442,3.6622,1.3077,0.4442,18.57,1.0326,18.67,10.17,,185.6405
2018-08-10,68.89,50.293,52.412,69.208,10.5464,80.36,87.966,8.7759,0.004864,63.441,0.0609,16.8715,8.2363,45.337,7.5522,50.16,2.0669,2.2696,4.8844,18.75,2.36,17.85,10.0611,0.2432,18.54,0.632,3.6431,1.2943,0.4449,18.31,1.0177,18.37,10.72,,182.587
2018-08-09,68.76,50.69,52.69,69.213,10.6317,79.8655,88.177,8.7596,0.004871,63.5992,0.0612,16.847,8.2652,45.471,7.633,50.273,2.0686,2.2677,5.0155,18.72,2.45,18.09,10.0806,0.2471,18.63,0.6371,3.6785,1.2962,0.4444,18.53,1.0314,18.33,12.4,,182.194
2018-08-08,68.66,51.028,52.722,69.123,10.6928,79.7965,88.444,8.7474,0.004867,64.1471,0.0614,16.8355,8.3553,46.325,7.6723,50.395,2.0656,2.2407,5.1256,18.69,2.49,18.2,10.0442,0.2495,18.67,0.6408,3.7172,1.2937,0.4463,18.69,1.0466,18.31,13.0,,181.912
2018-08-07,68.63,50.931,52.578,68.944,10.6806,80.272,88.804,8.743,0.00489,64.2266,0.0614,16.872,8.3667,46.222,7.6972,50.298,2.0663,2.2426,5.147,18.68,2.51,18.29,10.0457,0.2487,18.65,0.643,3.7183,1.298,0.4473,18.69,1.0805,18.3,13.09,,181.97
2018-08-06,68.83,50.844,52.93,69.069,10.6708,80.046,89.09,8.7691,0.004885,63.7775,0.0611,16.7895,8.342,46.343,7.7008,50.311,2.0638,2.2445,5.1204,18.74,2.52,18.42,10.043,0.2486,18.57,0.6423,3.7168,1.303,0.4479,18.67,1.0795,18.35,12.91,,182.177
2018-08-03,68.545,50.724,52.767,68.938,10.6382,79.98,89.16,8.7328,0.004854,0.6425,0.0611,16.8365,8.3024,46.22,7.6889,50.159,2.0609,2.2459,5.1438,18.66,2.51,18.49,10.0312,0.2477,18.58,0.6404,3.6944,1.2917,0.456,18.6,1.0821,18.28,13.49,,181.312
2018-08-02,68.625,50.508,52.695,68.963,10.6675,80.2355,89.34,8.7424,0.004874,64.1719,0.0609,16.81,8.3259,46.346,7.7164,50.137,2.0614,2.2457,5.1027,18.68,2.5,18.3,10.0288,0.2476,18.6,0.6432,3.6795,1.2908,0.4589,18.6,1.0831,18.3,13.55,,181.7015
2018-08-01,68.35,50.606,52.561,68.894,10.6946,80.7455,89.716,8.7086,0.004858,64.2806,0.0611,16.8415,8.3593,46.416,7.761,50.193,2.0612,2.2406,5.1677,18.61,2.49,18.22,10.0181,0.2485,18.59,0.6428,3.6771,1.2894,0.4569,18.7,1.0841,18.23,13.68,,180.8775
2018-07-31,68.46,50.855,52.633,69.131,10.741,80.6825,89.864,8.722,0.004879,64.0566,0.0615,16.9085,8.3929,46.673,7.7863,50.282,2.0621,2.2338,5.1571,18.64,2.5,18.22,10.0489,0.2495,18.65,0.6486,3.6712,1.2913,0.4597,18.72,1.0947,18.25,13.93,,181.073
2018-07-30,68.605,50.812,52.627,69.417,10.782,80.8255,90.102,8.741,0.004864,64.452,0.0614,16.8875,8.4337,46.809,7.8387,50.393,2.0614,2.2317,5.2142,18.68,2.52,18.39,10.0668,0.2496,18.72,0.654,3.7005,1.2921,0.4678,18.81,1.1018,18.29,14.05,,181.495
2018-07-27,68.605,50.778,52.559,68.984,10.7363,80.5275,89.951,8.7419,0.004874,64.5331,0.0615,16.9095,8.3786,46.576,7.76,50.374,2.0547,2.2385,5.2055,18.68,2.51,18.49,10.0686,0.248,18.79,0.6512,3.6829,1.2892,0.4681,18.66,1.0928,18.29,14.14,,181.5235
2018-07-26,68.66,50.654,52.516,69.061,10.7271,80.0685,90.007,8.7487,0.004875,0.6456,0.0611,16.9475,8.3834,46.579,7.7916,50.352,2.0539,2.2428,5.1847,18.69,2.51,18.32,10.1078,0.2468,18.81,0.651,3.6862,1.2855,0.4721,18.64,1.0903,18.31,14.11,,181.698
2018-07-25,68.73,51.239,52.683,69.291,10.8168,79.9085,90.648,8.7602,0.004858,64.5784,0.0615,16.9595,8.4483,46.991,7.8487,50.594,2.069,2.2442,5.2428,18.71,2.51,18.63,10.1526,0.2476,18.92,0.6575,3.6818,1.2913,0.4739,18.76,1.094,18.33,14.4,,181.883
2018-07-24,68.947,51.166,52.416,69.392,10.8123,79.987,90.632,8.7867,0.004874,64.2832,0.0612,16.9445,8.43,46.891,7.8204,50.55,2.0652,2.2433,5.1898,18.77,2.51,18.4,10.1521,0.247,18.89,0.6486,3.6518,1.2938,0.4734,18.72,1.0886,18.38,14.11,,182.184
2018-07-23,68.845,50.818,52.262,69.365,10.804,79.9955,90.204,8.7722,0.00487,63.8484,0.0607,16.9245,8.4008,46.718,7.771,50.428,2.06,2.2555,5.1167,18.74,2.49,18.2,10.1348,0.2467,18.88,0.6461,3.646,1.2886,0.471,18.6,1.0914,18.36,14.53,,181.9135
2018-07-20,68.74,51.029,52.274,69.252,10.813,79.641,90.283,8.7569,0.004859,63.8413,0.0609,16.9855,8.4037,46.806,7.7632,50.453,2.0624,2.2515,5.1279,18.71,2.49,18.24,10.1524,0.2475,18.95,0.6466,3.6134,1.2892,0.4722,18.66,1.083,18.33,14.34,,181.852
2018-07-19,69.02,50.792,52.012,69.075,10.7834,79.303,89.823,8.7928,0.004849,64.453,0.0608,16.9065,8.3823,46.56,7.7433,50.348,2.0621,2.2475,5.0981,18.79,2.49,18.02,10.1874,0.2461,18.94,0.647,3.6224,1.2873,0.4734,18.52,1.0851,18.4,14.36,,182.5325
2018-07-18,68.625,50.765,52.103,68.701,10.7159,79.634,89.707,8.7423,0.004829,0.6488,0.0607,16.911,8.3994,46.624,7.7397,50.266,2.0605,2.2466,5.1725,18.68,2.48,17.82,10.2126,0.2465,18.87,0.6421,3.6316,1.2829,0.4756,18.54,1.0889,18.3,14.31,,181.368
2018-07-17,68.43,50.581,51.88,68.416,10.7038,79.7215,89.746,8.7184,0.004825,64.8608,0.0607,16.957,8.3932,46.422,7.7406,50.138,2.0543,2.2496,5.1575,18.63,2.49,17.83,10.2035,0.2465,18.84,0.6414,3.6227,1.2809,0.4632,18.57,1.0924,18.25,14.24,,180.6735
2018-07-16,68.55,50.867,52.189,68.77,10.7722,79.116,90.73,8.7336,0.00482,64.9274,0.0607,16.9075,8.4621,46.46,7.7678,50.325,2.0608,2.2424,5.1853,18.66,2.51,17.76,10.2449,0.2485,18.9,0.6422,3.6424,1.2816,0.4613,18.66,1.0998,18.28,14.14,,180.8805
2018-07-13,68.5,50.855,52.044,68.38,10.7377,78.8365,90.656,8.7277,0.004835,65.0632,0.0606,16.9565,8.441,46.34,7.711,50.16,2.0564,2.2401,5.1627,18.65,2.51,17.78,10.2366,0.2479,18.83,0.6393,3.6261,1.2791,0.4623,18.55,1.0946,18.27,14.11,,180.9155
2018-07-12,68.52,50.763,52.091,68.356,10.7247,78.759,90.487,8.73,0.004838,65.048,0.0609,17.0185,8.4513,46.484,7.7248,50.262,2.0633,2.2443,5.151,18.66,2.52,17.65,10.2764,0.2463,18.83,0.6377,3.6102,1.2824,0.4571,18.5,1.1004,18.27,14.11,,180.9685
2018-07-11,68.73,50.627,52.045,69.016,10.7641,79.1715,90.761,8.7564,0.004818,65.2561,0.0609,17.0925,8.4758,46.444,7.79,50.381,2.0621,2.2399,5.069,18.71,2.51,17.74,10.2871,0.2465,18.84,0.6399,3.6016,1.2815,0.4571,18.48,1.1012,18.33,14.1,,181.2455
2018-07-10,68.755,51.285,52.441,69.309,10.8331,79.0825,91.279,8.7605,0.004842,0.6524,0.0617,17.048,8.5764,47.015,7.8665,50.661,2.0722,2.2456,5.1581,18.72,2.51,18.02,10.3705,0.2492,18.93,0.644,3.6326,1.2857,0.4606,18.7,1.1126,18.33,14.6,,181.082
2018-07-09,68.66,51.269,52.374,69.246,10.8239,79.0105,91.036,8.748,0.004852,65.2404,0.0617,17.031,8.5552,46.936,7.8684,50.608,2.0768,2.2414,5.119,18.69,2.46,17.73,10.3777,0.2493,18.91,0.6434,3.5724,1.2856,0.4593,18.71,1.1001,18.31,14.5,,180.872
2018-07-06,68.805,51.146,52.595,69.507,10.8455,78.3105,91.411,8.7669,0.004864,65.1696,0.0617,17.037,8.5683,47.069,7.8875,50.691,2.0755,2.2647,5.1079,18.73,2.46,17.81,10.3567,0.25,18.99,0.6444,3.616,1.29,0.4597,18.56,1.0931,18.35,15.05,,180.935
2018-07-05,68.88,50.882,52.448,69.352,10.8056,79.7605,91.108,8.7779,0.004848,65.3323,0.0616,16.9775,8.5443,46.736,7.8573,50.471,2.0743,2.2643,5.0881,18.75,2.45,17.51,10.3781,0.2489,18.93,0.6452,3.5847,1.2894,0.4745,18.5,1.091,18.37,15.0,,181.383
2018-07-04,68.69,50.711,52.262,69.188,10.7444,79.2555,90.887,8.758,0.00482,65.2589,0.0616,16.9575,8.4695,46.448,7.8154,50.324,2.0715,2.2601,5.0211,18.7,2.45,17.55,10.3566,0.246,18.82,0.6415,3.5317,1.2863,0.4741,18.27,1.0849,18.32,14.72,,180.749
2018-07-03,68.55,50.631,52.173,69.072,10.7245,79.5065,90.438,8.738,0.004828,64.9931,0.0614,17.01,8.4285,46.306,7.7635,50.227,2.0673,2.2563,5.0126,18.66,2.45,17.59,10.3199,0.2441,18.78,0.6393,3.5232,1.2852,0.4745,18.18,1.0857,18.28,14.68,,180.633
2018-07-02,68.72,50.45,52.116,69.163,10.7341,79.4695,90.319,8.7598,0.004873,0.6479,0.0614,16.9475,8.4087,46.153,7.6649,50.19,2.072,2.2513,4.9707,18.71,2.43,17.56,10.3059,0.2423,18.76,0.642,3.4441,1.286,0.4815,18.18,1.0836,18.32,14.89,,181.0305
2018-06-29,68.46,50.691,52.132,69.103,10.7358,79.549,90.425,8.725,0.00487,64.7164,0.0614,17.029,8.4057,46.32,7.6509,50.233,2.0726,2.244,4.987,18.64,2.37,17.66,10.3398,0.2429,18.72,0.6492,3.4371,1.2833,0.4958,18.3,1.0896,18.25,14.92,,180.851
2018-06-28,68.84,50.629,51.97,69.016,10.6853,78.694,90.029,8.7718,0.004882,64.7545,0.0614,17.0345,8.407,46.508,7.6323,50.331,2.0766,2.2498,5.0019,18.74,2.45,17.84,10.3878,0.2425,18.83,0.6412,3.4912,1.2873,0.4963,18.25,1.0957,18.36,15.01,,181.8855
2018-06-27,68.64,50.389,51.458,68.833,10.6445,78.6275,90.004,8.7463,0.004884,64.9544,0.0611,16.995,8.3779,46.617,7.6469,50.196,2.076,2.2462,4.9529,18.69,2.5,17.77,10.3927,0.2421,18.81,0.6386,3.4015,1.281,0.4987,18.22,1.0856,18.3,14.85,,181.228
2018-06-26,68.37,50.553,51.369,69.019,10.6862,78.462,90.43,8.7108,0.004907,65.152,0.0612,16.9545,8.4116,46.912,7.697,50.16,2.0699,2.2518,5.0495,18.61,2.52,17.98,10.3918,0.2443,18.8,0.6371,3.4259,1.2739,0.4938,18.36,1.0845,18.23,14.81,,179.026
2018-06-25,68.115,50.501,51.234,69.012,10.6973,78.1195,90.436,8.6804,0.004899,64.9111,0.0611,16.957,8.4054,46.999,7.6983,50.005,2.0682,2.2485,5.027,18.55,2.51,18.04,10.4152,0.2449,18.82,0.6318,3.4238,1.2732,0.4938,18.35,1.085,18.16,14.55,,178.78
2018-06-22,67.87,50.505,51.14,68.694,10.6151,78.839,90.061,8.6499,0.004872,0.6493,0.0611,16.9205,8.3873,46.885,7.6658,49.968,2.061,2.2476,5.0505,18.48,2.51,17.93,10.4322,0.2435,18.83,0.627,3.391,1.2749,0.4972,18.3,1.0777,18.1,14.51,,179.0175
